n r phi z vr vphi vz mass charge
   2412   2.266351  -3.111130   0.171021 -9.126375e+06  5.498379e+06  7.434104e+06 4.001 2
   2413   2.118306  -0.498413   0.327129  9.300685e+06  8.777224e+06  2.290503e+06 4.001 2
   2414   1.735661   1.997995   0.994700 -9.253596e+06 -8.635183e+06  2.931448e+06 4.001 2
   2415   1.936882  -0.877441  -0.304322  1.168458e+07 -1.597459e+06  5.450459e+06 4.001 2
   2416   1.704557  -2.075686   0.119657 -3.250509e+06  1.843431e+06 -1.244286e+07 4.001 2
   2417   1.467687   1.437607   0.151108  4.311446e+06 -3.717780e+06 -1.167811e+07 4.001 2
   2418   1.530565   1.762099   0.279469  7.685583e+06 -2.035299e+06 -1.027512e+07 4.001 2
   2419   1.492971  -1.991386  -0.914562 -1.102042e+07  3.466399e+06  5.943337e+06 4.001 2
   2420   2.295977  -2.576767  -0.284413  1.182697e+07 -2.145828e+06 -4.930210e+06 4.001 2
   2421   1.946791   0.770717  -0.302076  1.259564e+07 -2.184426e+06 -2.316681e+06 4.001 2
   2422   2.346167  -1.784373  -0.249017 -8.531006e+06  9.155036e+06  3.492286e+06 4.001 2
   2423   1.655375  -0.740052   0.520469  1.268059e+07 -1.787347e+06  2.190166e+06 4.001 2
   2424   1.911681  -1.792199   0.062780 -1.136467e+07 -6.294964e+06 -8.091297e+04 4.001 2
   2425   2.001210  -2.925382  -0.693051  4.336869e+06  4.391318e+06  1.143227e+07 4.001 2
   2426   1.685415   1.988600  -0.410208 -2.387086e+06 -2.373885e+06  1.254812e+07 4.001 2
   2427   2.332725   0.173146  -0.060879  1.152879e+07  4.890126e+05  5.969648e+06 4.001 2
   2428   1.621978  -0.312302  -0.943265 -3.189061e+06  6.164149e+06  1.098280e+07 4.001 2
   2429   1.707037   0.032615  -1.023078  7.361972e+05  2.505770e+06 -1.272666e+07 4.001 2
   2430   1.787485  -2.955741   0.410988 -5.195708e+06 -9.540110e+06  7.125989e+06 4.001 2
   2431   1.538223   0.576774  -0.587238  2.743024e+06  4.528272e+06  1.186421e+07 4.001 2
   2432   2.250802  -1.567235   0.348220 -1.008764e+07  7.384358e+06 -3.535487e+06 4.001 2
   2433   1.544569   1.884086  -0.196110 -1.144638e+07  3.009771e+06 -5.358206e+06 4.001 2
   2434   1.746261   2.045548   0.253853  3.592528e+06  1.715835e+05 -1.248411e+07 4.001 2
   2435   1.733249  -2.616049   0.933605 -8.310252e+06  2.289700e+06  9.720380e+06 4.001 2
   2436   1.334467   2.840401   0.373592 -1.105096e+07  1.745238e+06 -6.604479e+06 4.001 2
   2437   1.587415   1.757892   0.502876 -1.271815e+07 -2.013324e+06 -1.727425e+06 4.001 2
   2438   2.167543   2.640176   0.091230 -7.218723e+05 -5.873945e+06 -1.156566e+07 4.001 2
   2439   1.411338  -2.666113  -0.666597 -1.243348e+07 -3.523972e+06 -1.333804e+06 4.001 2
   2440   2.275914   1.781868   0.293265 -1.262311e+07 -2.331164e+06  2.002921e+06 4.001 2
   2441   2.355315   0.808749  -0.040950 -1.249990e+07  1.354129e+06 -3.272268e+06 4.001 2
   2442   1.995672  -0.474518  -0.176495 -1.161791e+07  2.882500e+06  5.050168e+06 4.001 2
   2443   2.358395   1.647731  -0.118225  1.236246e+07 -2.572687e+06 -3.056070e+06 4.001 2
   2444   1.310887  -0.366894   0.167686 -1.157506e+07  4.617256e+06  3.672562e+06 4.001 2
   2445   2.103748   2.377057   0.513727  5.117624e+06 -7.552736e+06 -9.249589e+06 4.001 2
   2446   1.645079   0.823780  -0.433200  3.861294e+06 -2.725651e+06  1.210165e+07 4.001 2
   2447   1.361501  -1.871089  -0.077373 -1.142572e+07  2.626128e+06 -5.598686e+06 4.001 2
   2448   1.367352   1.146112   0.422798 -1.047566e+07 -8.775040e+05 -7.634089e+06 4.001 2
   2449   1.670742   0.866226  -0.706391 -5.177820e+06 -1.184400e+07 -1.303318e+06 4.001 2
   2450   2.206849  -0.073594   0.404287 -9.135117e+06 -2.044599e+06 -9.008777e+06 4.001 2
   2451   2.276918   0.681141  -0.286605  1.444438e+06  3.494533e+06  1.242943e+07 4.001 2
   2452   1.969872   0.823515  -0.158244 -7.897681e+06  4.383890e+05 -1.030647e+07 4.001 2
   2453   1.959101  -2.018498   0.377676 -7.801786e+06  1.017356e+07  2.102291e+06 4.001 2
   2454   1.975929  -2.389012  -0.468325 -1.902878e+05  4.606490e+06  1.214631e+07 4.001 2
   2455   1.393750   1.962008  -0.278530  2.376433e+06  4.802961e+06 -1.183524e+07 4.001 2
   2456   2.156934  -2.877751  -0.199601  5.127277e+06  1.182106e+07  1.662043e+06 4.001 2
   2457   1.371104   2.393402   0.442413 -1.040007e+07 -3.813482e+06  6.788566e+06 4.001 2
   2458   2.133528   0.150552   0.635300 -7.650686e+06  1.740812e+06 -1.035497e+07 4.001 2
   2459   1.285336  -0.941301   0.026424 -5.245665e+06 -6.068225e+06  1.022000e+07 4.001 2
   2460   2.116349   0.496955   0.497863  6.872664e+06 -5.359792e+06  9.634725e+06 4.001 2
   2461   1.962355   0.899459   0.094059 -8.538995e+06  4.745519e+06  8.564719e+06 4.001 2
   2462   1.609153   0.226498   0.028065  1.002531e+07 -6.160906e+06  5.506838e+06 4.001 2
   2463   2.061503  -2.546983   0.032595 -1.539035e+06  1.011719e+06 -1.286066e+07 4.001 2
   2464   2.096059   1.216964   0.680871 -8.453030e+06  9.393165e+06  3.017208e+06 4.001 2
   2465   1.952444   1.777880  -0.473011 -8.631079e+06 -6.037667e+06  7.605252e+06 4.001 2
   2466   1.619556   0.874321  -0.694619  5.356895e+06  1.996475e+03  1.183607e+07 4.001 2
   2467   2.396731  -0.800884   0.185498 -4.847605e+06  1.133389e+07  4.102746e+06 4.001 2
   2468   2.136840   0.700729  -0.551998 -7.067533e+06  3.631047e+05 -1.089527e+07 4.001 2
   2469   1.389334   3.090185  -0.500957 -1.167313e+07  5.662573e+06 -6.797986e+05 4.001 2
   2470   2.069410   0.993632   0.194336  1.131178e+07  4.086576e+04 -6.389888e+06 4.001 2
   2471   1.708504  -1.498843   0.936859  8.461425e+06 -5.818840e+05  9.841468e+06 4.001 2
   2472   2.287838   1.285945  -0.216007  7.035023e+06 -8.185305e+06 -7.231739e+06 4.001 2
   2473   2.257947   0.995167  -0.100061 -1.196482e+07 -3.155614e+06 -3.959034e+06 4.001 2
   2474   2.338217  -1.457378  -0.283946  8.137335e+06 -1.010962e+07  6.067770e+05 4.001 2
   2475   2.002671  -0.955921  -0.214042 -5.488319e+06 -6.829203e+06 -9.593182e+06 4.001 2
   2476   1.999790  -2.823013   0.274538 -8.630024e+06  1.991034e+06  9.505118e+06 4.001 2
   2477   1.445560   1.448494   0.649791  9.844294e+06  6.027957e+06 -5.961747e+06 4.001 2
   2478   1.669418  -2.729420  -0.128833  7.207970e+06  9.017931e+06  5.959102e+06 4.001 2
   2479   1.732475  -2.719581   0.869982  9.775218e+06  1.140080e+06 -8.481399e+06 4.001 2
   2480   1.447616  -3.000467  -0.057033 -7.041405e+06  5.158069e+05 -1.090602e+07 4.001 2
   2481   1.423613  -2.757666   0.635885 -1.343620e+05 -4.603483e+06  1.214820e+07 4.001 2
   2482   1.597296   1.301724  -0.563780  7.016943e+06  1.075418e+07 -1.974549e+06 4.001 2
   2483   1.869873  -2.588420  -0.339249 -6.978843e+06  1.045018e+07 -3.298233e+06 4.001 2
   2484   2.015530   1.985321  -0.787755 -4.798789e+06 -8.134978e+06  8.920906e+06 4.001 2
   2485   1.536907  -1.261344   0.470039 -4.487502e+06 -4.062078e+06 -1.149568e+07 4.001 2
   2486   1.577330   3.117504  -0.939330  3.751336e+05  1.025715e+07 -7.964856e+06 4.001 2
   2487   1.670548  -1.753522  -0.615051  1.032050e+07 -7.435129e+06  2.644807e+06 4.001 2
   2488   1.810414  -2.315566  -0.611974 -2.579396e+06  1.441642e+06  1.265137e+07 4.001 2
   2489   1.833861  -0.165733  -0.675629  1.093864e+07 -2.618651e+06  6.502125e+06 4.001 2
   2490   1.951601   3.056398  -0.121238 -2.051853e+06  9.546515e+06  8.569875e+06 4.001 2
   2491   1.449467  -0.273306   0.853703 -2.522607e+06  2.732048e+06  1.244834e+07 4.001 2
   2492   1.934426  -1.264060   0.718302  8.575234e+06 -5.118554e+06  8.309908e+06 4.001 2
   2493   1.680675  -1.084413  -1.019263 -4.442150e+06 -5.136008e+06 -1.107599e+07 4.001 2
   2494   1.842812  -2.980245   0.848151 -1.189846e+07  3.068887e+06 -4.218682e+06 4.001 2
   2495   1.630211  -1.352651   0.756312  1.124690e+07  6.382864e+06 -1.247077e+06 4.001 2
   2496   1.785774  -2.139276  -0.677376  1.292850e+07  2.146608e+05 -1.263560e+06 4.001 2
   2497   1.421205   0.208322   0.173692 -1.262590e+07 -1.891580e+06  2.407753e+06 4.001 2
   2498   1.834830  -2.702275   0.463788  3.008926e+06 -7.709376e+06 -1.001502e+07 4.001 2
   2499   1.700514  -1.985180  -1.016060 -1.794639e+06 -5.232155e+06 -1.175554e+07 4.001 2
   2500   1.998039  -0.696087  -0.293442 -1.089923e+07 -4.301142e+05  7.057669e+06 4.001 2
   2501   1.913700  -0.419673   0.712463 -4.784865e+06  1.186322e+06 -1.202025e+07 4.001 2
   2502   1.922229  -2.561742   0.230123  5.773946e+06 -1.016544e+07  5.666944e+06 4.001 2
   2503   1.945185  -1.444181   0.619919  6.008994e+06  9.197269e+06  6.934770e+06 4.001 2
   2504   2.360563   2.800061  -0.205635 -9.907447e+06  7.724445e+06  3.311231e+06 4.001 2
   2505   1.414473   1.465484  -0.558090 -1.116128e+07 -6.647091e+06 -1.755766e+05 4.001 2
   2506   2.346740  -1.157109   0.344368 -1.100759e+07  6.109246e+06 -3.209181e+06 4.001 2
   2507   1.506166   0.651724   0.155108  1.709230e+05 -7.024191e+05 -1.297175e+07 4.001 2
   2508   1.490045   1.645160  -0.534430  4.590072e+06  1.056938e+07  6.000691e+06 4.001 2
   2509   1.628314   3.067942   0.021164  6.444097e+06 -8.295351e+05 -1.125052e+07 4.001 2
   2510   2.082940  -1.964620  -0.752324 -5.392370e+06  3.445264e+06 -1.130669e+07 4.001 2
   2511   1.704463  -1.314056   0.983931 -7.550175e+06  9.078559e+05 -1.053373e+07 4.001 2
   2512   1.599226   2.229909   0.184649 -1.109141e+07 -4.603689e+06  4.957363e+06 4.001 2
   2513   2.011209  -0.474550   0.404160 -4.594264e+06 -1.016648e+07 -6.657652e+06 4.001 2
   2514   1.853978   1.848632  -0.856161  1.039089e+07  7.771981e+06 -6.438330e+05 4.001 2
   2515   2.004896  -3.087605   0.543631 -6.789671e+06  8.412200e+06  7.205836e+06 4.001 2
   2516   1.809641  -2.850051   0.364965  4.445427e+06  8.627115e+06 -8.637122e+06 4.001 2
   2517   2.210043   1.178893   0.299973 -4.203502e+06  4.656047e+06 -1.137720e+07 4.001 2
   2518   1.799171   0.768108   0.421685  1.176953e+07  4.966991e+06 -2.365588e+06 4.001 2
   2519   1.754983  -2.580969  -0.887758  2.025150e+06 -3.173278e+06  1.243454e+07 4.001 2
   2520   1.868953   3.107377   0.584922  1.230251e+07  3.512704e+05 -4.160959e+06 4.001 2
   2521   1.941410  -2.524162   0.530770 -1.225225e+07  1.249409e+06 -4.136437e+06 4.001 2
   2522   2.030904   2.083307   0.699021  1.278992e+07  2.278275e+06  1.268633e+05 4.001 2
   2523   1.407378  -1.913045  -0.206000  1.231854e+07 -6.784517e+05  4.072119e+06 4.001 2
   2524   1.477163  -1.109591   0.424150  5.468073e+06  6.870096e+06 -9.575529e+06 4.001 2
   2525   1.532493  -1.644164   0.226531 -1.020970e+07  7.247196e+06  3.468296e+06 4.001 2
   2526   2.149686   0.711189  -0.263501 -1.147178e+07  5.150215e+06  3.265326e+06 4.001 2
   2527   2.184502  -0.138985  -0.619701  1.179560e+07  1.793206e+05  5.442470e+06 4.001 2
   2528   1.908124   2.488122   0.673676  1.008287e+07  2.176602e+06  7.898541e+06 4.001 2
   2529   1.878179  -1.504322  -0.703985 -1.182708e+07 -3.672185e+06 -3.927357e+06 4.001 2
   2530   1.621134  -0.874215  -0.596953  1.598665e+06  7.991965e+06  1.011739e+07 4.001 2
   2531   1.886626  -3.068994  -0.564021  5.729276e+06  3.910708e+06 -1.098502e+07 4.001 2
   2532   1.911475  -3.045515   0.904079 -8.267670e+06  2.383935e+06 -9.734027e+06 4.001 2
   2533   1.497952  -0.855000   0.882220 -1.229207e+07 -2.291076e+06  3.527712e+06 4.001 2
   2534   1.621269  -2.496988   0.481220 -8.549461e+06 -3.346099e+06 -9.192341e+06 4.001 2
   2535   1.814103  -1.965949   0.181914  1.073537e+07 -5.975081e+06 -4.223628e+06 4.001 2
   2536   1.871102   2.007744  -0.180910  1.227490e+07  4.177596e+06 -8.144051e+05 4.001 2
   2537   1.830700  -1.406692   0.128824 -8.614039e+06  3.961940e+05  9.717519e+06 4.001 2
   2538   1.449959   2.191067  -0.019027  2.156076e+06  7.255507e+06  1.055925e+07 4.001 2
   2539   1.305219  -0.765076  -0.139309 -1.169275e+07 -4.520335e+06 -3.411001e+06 4.001 2
   2540   1.874127  -2.251739  -0.465035  8.369599e+06  4.462491e+06 -8.878333e+06 4.001 2
   2541   1.890112   1.754077   0.669011 -1.072476e+07  7.300912e+06  6.819679e+05 4.001 2
   2542   2.310059  -1.980808  -0.000643 -8.781237e+06 -8.207740e+06  4.930689e+06 4.001 2
   2543   1.749740  -1.506175   0.913356 -9.117834e+06  5.124597e+05  9.240741e+06 4.001 2
   2544   1.467656  -3.128819  -0.563614  1.208962e+07 -3.944555e+06  2.659022e+06 4.001 2
   2545   1.529770  -0.305754   0.277688  1.177754e+07 -5.480306e+06  2.114330e+05 4.001 2
   2546   1.417634   0.304394  -0.718867 -2.933482e+05 -3.209087e+06 -1.258589e+07 4.001 2
   2547   1.647500   0.036819   0.877329  8.997415e+06  5.933558e+06 -7.254530e+06 4.001 2
   2548   1.485681   0.220819   0.178016 -8.507183e+06 -9.341867e+06  3.024262e+06 4.001 2
   2549   2.288462  -0.378539  -0.110723 -9.641896e+06 -7.811259e+06 -3.847970e+06 4.001 2
   2550   1.849037   2.723981  -0.883737 -7.103195e+06 -1.212595e+06 -1.081032e+07 4.001 2
   2551   1.616392  -1.150962   0.788550  1.814035e+06 -5.048805e+05 -1.285469e+07 4.001 2
   2552   1.732705  -3.076979   0.536285  6.710433e+05 -3.004478e+06 -1.262187e+07 4.001 2
   2553   1.923505   0.594325   0.142418 -9.840437e+06  6.646729e+06  5.270255e+06 4.001 2
   2554   1.906929  -1.888424  -0.879640 -4.547585e+06 -3.127631e+06 -1.176122e+07 4.001 2
   2555   2.224973   0.243864  -0.179445 -3.656742e+06 -1.092467e+07 -6.005715e+06 4.001 2
   2556   1.593370   1.889878  -0.437770  4.800835e+06  9.522659e+06 -7.420226e+06 4.001 2
   2557   1.387347  -0.310795  -0.358434 -1.740848e+06 -4.739681e+06 -1.197053e+07 4.001 2
   2558   1.903185  -1.571011   0.128006 -5.739393e+06 -1.281441e+06 -1.158474e+07 4.001 2
   2559   2.249928  -2.679962   0.103455  8.085931e+06 -6.849738e+06  7.515825e+06 4.001 2
   2560   1.604734   1.160779  -0.904131  1.164672e+07 -4.951580e+06 -2.936758e+06 4.001 2
   2561   1.438471  -0.905475  -0.698730 -2.649513e+06  2.876998e+06 -1.238918e+07 4.001 2
   2562   2.309396   3.074619   0.282150 -8.212491e+06  8.289967e+06  5.711414e+06 4.001 2
   2563   1.440230  -1.760251   0.075421  4.846347e+06  1.182812e+07  2.323198e+06 4.001 2
   2564   1.549101  -2.968223   0.572071  1.083613e+07 -7.109539e+06  9.063734e+05 4.001 2
   2565   1.318759   0.433740   0.240393 -1.252129e+07  3.399847e+06 -6.687518e+05 4.001 2
   2566   2.030185  -0.879808  -0.253775  1.219245e+07  5.207491e+05  4.456648e+06 4.001 2
   2567   2.158054  -0.737580   0.210947 -1.143637e+07  4.175584e+06  4.534608e+06 4.001 2
   2568   1.577549   2.108570  -0.623982 -1.274392e+05  5.935980e+03  1.299125e+07 4.001 2
   2569   1.735452  -0.208427  -0.109741 -4.100566e+06  2.281038e+06  1.211491e+07 4.001 2
   2570   1.921717  -0.512947   0.135938 -4.423330e+06  5.760816e+06 -1.077200e+07 4.001 2
   2571   1.537063  -1.989690   0.666796  7.017558e+06  4.119283e+06 -1.012789e+07 4.001 2
   2572   1.884643  -0.430738   0.195125  1.163262e+07 -4.154716e+06  4.026064e+06 4.001 2
   2573   1.489845  -2.368104   0.411174  6.161309e+06 -9.040948e+05  1.140218e+07 4.001 2
   2574   1.371503   1.004090   0.368441 -1.131983e+07 -3.370430e+05 -6.366836e+06 4.001 2
   2575   1.631105  -0.058927  -0.008567 -8.887714e+06 -8.005432e+06  5.070542e+06 4.001 2
   2576   1.652544   0.044396   0.361842  9.698319e+06 -7.961004e+06  3.369544e+06 4.001 2
   2577   1.406659   0.620435  -0.231223 -4.792558e+06  4.854474e+06 -1.105687e+07 4.001 2
   2578   1.652525   2.115681  -0.791709  1.279088e+07 -2.269857e+06  1.727949e+05 4.001 2
   2579   1.955760   0.918440   0.284961 -8.289273e+06 -2.900418e+06 -9.574149e+06 4.001 2
   2580   1.421642   0.670801   0.129520  5.858033e+06  2.853985e+06  1.123953e+07 4.001 2
   2581   1.449088   2.661924  -0.710603 -1.162695e+07  4.234527e+06  3.958739e+06 4.001 2
   2582   1.791279  -2.248171  -0.480618 -9.269414e+06 -7.313688e+06  5.420030e+06 4.001 2
   2583   1.977715   2.754327  -0.389626 -9.878697e+06 -1.731084e+06  8.258541e+06 4.001 2
   2584   1.909139  -2.106532   0.345212  9.336816e+06  4.599201e+06  7.775604e+06 4.001 2
   2585   2.362615   0.317275  -0.068650  2.050727e+05  7.837616e+06  1.035947e+07 4.001 2
   2586   1.624598  -2.349244  -1.042427 -5.719698e+06  2.070088e+06 -1.147992e+07 4.001 2
   2587   1.426808   3.013668   0.192655  3.285751e+06  6.102311e+06 -1.098883e+07 4.001 2
   2588   1.854289   0.364353   0.412815  4.049569e+06  1.563062e+06  1.224527e+07 4.001 2
   2589   2.017562   2.112900  -0.082077  6.566277e+05  7.333837e+06  1.070385e+07 4.001 2
   2590   1.597640   2.202993   0.083080  8.125235e+06  9.371629e+06  3.865478e+06 4.001 2
   2591   2.082871   3.140140   0.731362  8.478505e+06  7.201490e+06  6.711356e+06 4.001 2
   2592   1.897225   1.292046  -0.630542 -1.786284e+06  5.434901e+06 -1.166447e+07 4.001 2
   2593   2.066033  -0.560874   0.238469 -1.140787e+07  5.055796e+06 -3.617766e+06 4.001 2
   2594   1.835889   0.327836   0.497524  1.058254e+07  5.551064e+06  5.097486e+06 4.001 2
   2595   2.105423  -1.683660   0.063049  6.343092e+06  4.421742e+06 -1.044041e+07 4.001 2
   2596   2.282027   0.140351   0.094197 -7.261214e+06  3.794366e+06  1.008297e+07 4.001 2
   2597   2.122709   2.254916  -0.621902 -4.117547e+06 -5.220611e+06  1.116153e+07 4.001 2
   2598   2.073917   0.778183  -0.148928 -4.476293e+06  5.054260e+06 -1.109982e+07 4.001 2
   2599   2.384938  -2.200822  -0.020421  1.008308e+07  2.208128e+06 -7.889516e+06 4.001 2
   2600   1.868833   0.282822  -0.691173  9.486757e+05  3.755090e+06  1.240113e+07 4.001 2
   2601   1.812549  -0.734688   0.472769 -9.602638e+06  4.572482e+06  7.461270e+06 4.001 2
   2602   1.724861  -3.138948  -0.377105  9.334983e+06  8.196955e+06  3.802212e+06 4.001 2
   2603   2.250456  -2.478014  -0.488410 -1.079711e+07 -6.254841e+06  3.617747e+06 4.001 2
   2604   1.600064  -0.623556   0.018069 -2.210512e+06  1.132506e+07 -5.970387e+06 4.001 2
   2605   1.622802   1.517753   0.748557  8.641724e+06  6.543247e+06 -7.162075e+06 4.001 2
   2606   1.643305   0.156077   0.650180 -2.983589e+06  8.214391e+06 -9.613052e+06 4.001 2
   2607   1.714522   0.250401   0.804772  1.105296e+07 -5.209158e+06 -4.414234e+06 4.001 2
   2608   2.283423  -1.743455  -0.003385 -2.685552e+06  9.557194e+06  8.380732e+06 4.001 2
   2609   1.573000   1.006785   1.099235  7.894696e+06 -8.535436e+06  5.797319e+06 4.001 2
   2610   2.012369   0.292367  -0.271335 -1.182348e+07  4.474654e+06  2.995246e+06 4.001 2
   2611   2.262774   0.386642  -0.144470 -1.031680e+07  6.532064e+06  4.436722e+06 4.001 2
   2612   1.761272   1.118151   0.623213 -3.590669e+06  4.737136e+06  1.155229e+07 4.001 2
   2613   2.132229  -0.135689   0.138714  2.453661e+06 -9.727920e+06  8.254448e+06 4.001 2
   2614   2.243389   0.800871  -0.479413  1.066321e+07  6.646658e+06  3.302516e+06 4.001 2
   2615   2.249199  -1.628429   0.399771 -1.162979e+07  2.421335e+06  5.260602e+06 4.001 2
   2616   1.524532  -1.621736   0.993100 -1.981546e+06  7.666013e+05  1.281697e+07 4.001 2
   2617   2.284378   1.428074  -0.239947  4.823274e+06  1.055776e+07 -5.835975e+06 4.001 2
   2618   1.870024   1.583135   0.657152  5.465513e+06  4.133405e+06  1.103775e+07 4.001 2
   2619   1.749762  -3.054280   0.546888 -8.197799e+06  7.011758e+06  7.240176e+06 4.001 2
   2620   1.467032  -0.285612  -0.853549 -8.542602e+06  9.065504e+05 -9.746328e+06 4.001 2
   2621   2.237257   1.884858   0.021976  1.177971e+07 -4.504657e+06 -3.120153e+06 4.001 2
   2622   1.951358  -0.167618  -0.411933  2.483641e+06 -1.537548e+06  1.265924e+07 4.001 2
   2623   1.779801  -2.718818   0.639263 -1.097164e+07 -1.603881e+06 -6.770491e+06 4.001 2
   2624   1.790129   0.136195  -0.306427  9.800299e+06 -4.393146e+06  7.310487e+06 4.001 2
   2625   2.294243   2.976656  -0.106506 -1.086960e+07  3.940720e+06  5.925481e+06 4.001 2
   2626   2.190516  -0.391519  -0.130709 -1.087328e+07 -5.506820e+06 -4.498389e+06 4.001 2
   2627   1.993978  -0.777958  -0.154315 -1.228642e+07 -3.191858e+06  2.764918e+06 4.001 2
   2628   1.911561  -0.500735   0.835408 -1.143545e+07  1.136148e+06  6.060401e+06 4.001 2
   2629   2.084769   2.461790   0.124438 -1.017635e+07 -7.889022e+06 -1.730313e+06 4.001 2
   2630   1.692034  -0.862171  -0.007989 -7.449742e+06  1.064377e+07  1.600735e+04 4.001 2
   2631   2.129782  -1.937468   0.566465  9.733639e+06 -2.344540e+06  8.279385e+06 4.001 2
   2632   2.217836   1.548164   0.194461 -5.121257e+06  6.775384e+06  9.831363e+06 4.001 2
   2633   1.954027   1.009184  -0.034627  1.074124e+07 -4.287000e+06 -5.919142e+06 4.001 2
   2634   1.605532  -0.296350   0.754977  3.742594e+06 -2.980798e+06  1.207877e+07 4.001 2
   2635   1.741249   1.416189   0.456722 -1.212884e+07 -4.627824e+06  5.132157e+05 4.001 2
   2636   2.366375  -0.516081  -0.302918  7.291638e+06  1.725961e+06  1.061329e+07 4.001 2
   2637   1.882397  -2.815888   0.663156 -5.754872e+06 -5.720254e+06  1.014638e+07 4.001 2
   2638   1.372661  -1.712770   0.231208  8.243720e+06  8.095493e+06  5.940781e+06 4.001 2
   2639   1.949182   1.744068   0.435645 -1.190620e+07  2.357097e+06  4.634132e+06 4.001 2
   2640   1.423983   1.770195  -0.036303  9.504796e+06 -7.110508e+06  5.280940e+06 4.001 2
   2641   1.688679   2.845839  -0.410437 -7.127069e+06 -7.766583e+05  1.083469e+07 4.001 2
   2642   2.206470   0.719427   0.220420  1.158854e+07  5.868231e+06 -2.415185e+05 4.001 2
   2643   1.569458   2.429771  -0.921684  5.305112e+06 -2.557542e+06 -1.158031e+07 4.001 2
   2644   1.798925   0.571984  -0.903201  3.750994e+06 -7.704421e+06 -9.765282e+06 4.001 2
   2645   1.470311  -0.707144   0.793962  3.615077e+06  7.243592e+06 -1.016122e+07 4.001 2
   2646   1.951783  -2.703940  -0.073537  8.867154e+06 -4.853460e+06 -8.161269e+06 4.001 2
   2647   1.932221   0.422816  -0.617555 -8.975351e+06  6.904567e+06 -6.368582e+06 4.001 2
   2648   1.819526   1.516335   0.557525  7.805624e+06 -5.472091e+06 -8.827075e+06 4.001 2
   2649   2.359517  -2.850441   0.197439 -7.858373e+06 -2.733662e+06  9.978070e+06 4.001 2
   2650   1.702522   1.143079  -1.024497  9.765831e+06 -2.380907e+06 -8.230956e+06 4.001 2
   2651   1.983098   1.241704   0.305249  9.556931e+06 -8.193038e+06  3.213720e+06 4.001 2
   2652   1.760121   1.784813   0.760235 -3.768829e+06  2.583879e+06  1.216176e+07 4.001 2
   2653   1.289609   3.015524  -0.113573  1.067873e+07  6.957135e+06  2.520271e+06 4.001 2
   2654   1.901334  -2.730925   0.389511  6.228452e+06 -2.672968e+06  1.108379e+07 4.001 2
   2655   1.520234  -1.585864   0.635629  1.235272e+06 -8.207155e+06 -9.995275e+06 4.001 2
   2656   1.514641   0.652575  -0.681401 -6.874683e+06 -1.907314e+06  1.085770e+07 4.001 2
   2657   1.599311  -0.331645   0.851344  4.896663e+06 -4.666378e+06 -1.109218e+07 4.001 2
   2658   2.063778   1.996090   0.120900 -9.607930e+06 -8.701691e+06  8.700894e+05 4.001 2
   2659   1.834961   0.364197  -0.197522 -2.848749e+06 -6.585984e+06 -1.083043e+07 4.001 2
   2660   1.632146  -0.245562  -0.571187  2.182854e+06 -4.208893e+06  1.209583e+07 4.001 2
   2661   1.590899  -0.143413   0.841202  1.044009e+07 -5.787734e+06 -5.127915e+06 4.001 2
   2662   2.035852   2.321190   0.386647 -1.193675e+07  5.128395e+06  4.970193e+04 4.001 2
   2663   1.791323   0.627025  -0.552018 -1.096929e+07 -5.417055e+06 -4.372539e+06 4.001 2
   2664   1.524341  -0.806062   0.713915 -1.186539e+07  3.020901e+06 -4.344606e+06 4.001 2
   2665   1.625648   0.280629   1.024146  1.109340e+07 -1.111247e+06  6.670114e+06 4.001 2
   2666   2.185966   0.479187  -0.496567 -6.957865e+06 -4.845868e+06  9.843499e+06 4.001 2
   2667   1.647512  -2.626295  -0.733806  4.152834e+06  6.061759e+06  1.071438e+07 4.001 2
   2668   1.533935  -2.754324  -1.086002 -3.555318e+06 -1.022379e+07  7.184895e+06 4.001 2
   2669   1.459176  -2.901676   0.362029 -1.274867e+07 -2.435769e+06 -5.720232e+05 4.001 2
   2670   2.219674  -2.443420  -0.055936  1.820136e+06 -1.207804e+07 -4.426840e+06 4.001 2
   2671   1.926255   0.865153  -0.859100  1.221694e+07  2.197932e+05  4.414381e+06 4.001 2
   2672   1.565634  -0.564961   0.480987 -1.260996e+07  2.787905e+06  1.416119e+06 4.001 2
   2673   2.174995  -2.691142  -0.432989 -5.781865e+06  5.391023e+06  1.030998e+07 4.001 2
   2674   1.590330   1.426998   0.252680 -2.972454e+06 -2.064502e+06  1.247763e+07 4.001 2
   2675   1.896742  -1.603846   0.172934 -7.925746e+06  1.488746e+06  1.018602e+07 4.001 2
   2676   1.486265  -0.302983  -0.493317  7.522261e+06  6.565787e+06  8.312330e+06 4.001 2
   2677   2.126420   3.021665   0.134452  3.895118e+02  5.097603e+06 -1.195003e+07 4.001 2
   2678   1.779338  -0.217243  -0.051702 -4.685561e+06 -1.182665e+07 -2.639079e+06 4.001 2
   2679   1.688526   2.932416   0.099324  6.970184e+06 -1.096239e+07  1.772762e+05 4.001 2
   2680   1.358035  -1.649492   0.286493 -8.190466e+06  8.957428e+06  4.633527e+06 4.001 2
   2681   2.037271   1.894233  -0.007369 -1.143632e+07  3.533692e+05 -6.154220e+06 4.001 2
   2682   1.320352   2.234644  -0.200834 -1.025425e+05 -7.528729e+06 -1.058756e+07 4.001 2
