n r phi z vr vphi vz mass charge
   2008   1.814069 102.102539   0.420054  6.582287e+05 -4.951838e+06  1.191659e+07 4.001 2
   2009   1.944243 -104.053405  -0.636890 -2.360449e+06  3.263679e+06  1.177319e+07 4.001 2
   2010   2.160503 -34.218563  -0.629389  1.051941e+07 -1.075903e+07  7.147097e+06 4.001 2
   2011   1.743993 -113.916192  -0.144303 -8.729126e+06 -3.491198e+06 -8.538298e+06 4.001 2
   2012   1.589862  57.567818   0.544567  9.115265e+05  3.567052e+06  1.123792e+07 4.001 2
   2013   1.841869 170.981882   0.018359 -9.558929e+06 -3.221637e+06 -5.929303e+06 4.001 2
   2014   2.038840 -165.800345  -0.276868 -1.105616e+07 -7.735146e+06  6.214737e+06 4.001 2
   2015   1.828830  89.118193  -0.019911 -1.288762e+07 -8.440700e+05  1.580411e+06 4.001 2
   2016   2.055226 -56.043239   0.104738  4.169399e+06 -1.343813e+06 -1.031994e+07 4.001 2
   2017   1.982145  79.567378   0.250808  4.871868e+06  1.742041e+06  1.204382e+07 4.001 2
   2018   1.927371 164.115279  -0.635559  9.508795e+06  2.493932e+06  7.360505e+05 4.001 2
   2019   1.863345 100.747808   0.757680  1.068481e+07 -4.556381e+06  7.358591e+06 4.001 2
   2020   1.977327  56.549205  -0.497309  6.596518e+06  5.406727e+06  1.106509e+07 4.001 2
   2021   1.862668 136.283216  -0.014142  1.155776e+07 -1.181183e+07 -8.564260e+04 4.001 2
   2022   1.452578 -10.576220  -0.857479 -9.617294e+06  5.343358e+06  8.500785e+06 4.001 2
   2023   2.085714  72.551537   0.530520  7.364903e+06 -3.000587e+06  6.097791e+06 4.001 2
   2024   2.007442 -114.697654  -0.793539  3.035974e+06 -2.237752e+06  1.052871e+07 4.001 2
   2025   1.580178 -89.136067  -0.782715  5.557199e+05 -3.685134e+06 -1.245033e+07 4.001 2
   2026   1.597228   0.053959   0.322947  7.883022e+06 -3.434067e+06  9.734049e+06 4.001 2
   2027   1.797047  35.486232  -0.302425 -1.162291e+07 -9.216200e+06 -2.041295e+06 4.001 2
   2028   1.750458 -160.754740   0.094964  8.617400e+06  3.987773e+06  9.562460e+06 4.001 2
   2029   1.684407  72.385717   0.839292  4.895049e+06  2.104933e+06 -1.200221e+07 4.001 2
   2030   1.861535 -161.896371   0.834083 -8.430757e+06 -7.307060e+06 -9.454866e+06 4.001 2
   2031   1.708942 -174.592978   0.924925 -9.774412e+06 -1.084914e+06  8.524566e+06 4.001 2
   2032   2.172497  24.932887  -0.138856  1.075507e+07  1.211862e+07  4.072442e+06 4.001 2
   2033   2.232564 -24.341780   0.514610 -8.144337e+06  6.841212e+06 -1.006257e+07 4.001 2
   2034   1.860345  82.207056  -0.157174 -3.875754e+06  7.243277e+05 -1.226406e+07 4.001 2
   2035   1.681409 174.175386   0.912274 -1.070477e+07 -3.290460e+06 -4.817619e+06 4.001 2
   2036   2.188006   0.516560  -0.210441 -7.132773e+06  4.413595e+06 -9.862760e+06 4.001 2
   2037   1.646387 115.449887  -0.606219 -1.111538e+07  1.230137e+07  3.357986e+06 4.001 2
   2038   1.948053 -116.911343   0.635726  9.757609e+06  9.776656e+06  7.950678e+06 4.001 2
   2039   1.407950 174.689314  -0.711507  1.277884e+07 -3.169375e+06  2.191845e+06 4.001 2
   2040   1.524350 -17.220945   0.731984 -6.961568e+06  8.415681e+06 -9.530817e+06 4.001 2
   2041   2.071724 -176.589846   0.344094 -1.193754e+07  3.537259e+06  1.175383e+06 4.001 2
   2042   1.841187 150.084386  -0.537046  5.545709e+06 -3.706668e+06  1.154764e+07 4.001 2
   2043   2.142543 -53.720039  -0.225822 -1.178574e+07  1.278564e+07  1.850693e+06 4.001 2
   2044   1.661250 -105.132719  -0.817395  9.260514e+06  7.041664e+06  8.687620e+06 4.001 2
   2045   2.095331 133.266244   0.420672 -8.969445e+05  7.605543e+05  1.276796e+07 4.001 2
   2046   1.818054 -162.859198  -0.455966  7.300889e+06  1.264285e+07 -2.983262e+06 4.001 2
   2047   1.967288  44.645081   0.124565  4.678641e+06  4.651300e+06 -1.192291e+07 4.001 2
   2048   1.575835 -76.124026   1.089515 -8.296164e+06  3.360781e+06 -9.982001e+06 4.001 2
   2049   1.981976 -163.187897  -0.547788 -7.333837e+06 -2.485998e+06 -1.055584e+07 4.001 2
   2050   1.796423 -91.989476   0.488810 -4.233665e+06  7.538114e+06  9.446144e+06 4.001 2
   2051   1.648831 -20.775399   0.191331 -7.288638e+06  1.288192e+07 -1.713772e+05 4.001 2
   2052   1.487475 -117.451935   0.717521 -2.861330e+06 -4.072759e+06 -1.230977e+07 4.001 2
   2053   2.275527 115.039461   0.432115  9.608476e+05  6.869029e+06 -5.233645e+06 4.001 2
   2054   2.243618 -107.207912  -0.460544 -1.278264e+07 -8.089117e+06  2.072411e+06 4.001 2
   2055   2.033014 -22.342032  -0.400574 -1.260060e+07  7.551860e+06 -2.573909e+06 4.001 2
   2056   1.347366  50.039662   0.233592 -1.175412e+06  1.266567e+05  1.065770e+07 4.001 2
   2057   1.854822 -16.537675   0.007687  8.672939e+06 -3.639078e+06  9.584577e+06 4.001 2
   2058   1.907575 -95.201434  -0.638595 -1.187449e+06  4.597342e+06 -1.197687e+07 4.001 2
   2059   1.895013 -112.465228   0.378624 -1.113159e+07 -1.006448e+07  5.932551e+06 4.001 2
   2060   1.309971 -145.288919   0.140725 -1.114686e+07 -8.093967e+06 -3.871679e+05 4.001 2
   2061   1.630627  33.179255   0.845404 -8.547646e+06 -8.065307e+06 -9.766422e+06 4.001 2
   2062   1.944422 -46.571013   0.283987 -8.732442e+06  8.341213e+06 -6.704288e+06 4.001 2
   2063   1.363727 151.133677   0.191503 -8.262280e+05 -4.040087e+06  9.450929e+06 4.001 2
   2064   1.539134   1.135786  -0.085056 -9.860677e+06  1.901723e+06  8.141974e+06 4.001 2
   2065   1.443957 -71.000081  -0.694534  3.239617e+06 -7.943509e+06 -1.006481e+07 4.001 2
   2066   2.190792 -112.262087  -0.275845  3.870993e+06 -2.275295e+06  1.023836e+07 4.001 2
   2067   2.029828  29.169724  -0.400331 -6.915497e+06 -2.111759e+06 -8.321796e+06 4.001 2
   2068   2.100084  -9.060911  -0.288401 -4.723842e+06  1.061821e+06 -1.209505e+07 4.001 2
   2069   2.038836 113.214924   0.273981  8.792583e+06 -3.668954e+06  8.724455e+06 4.001 2
   2070   1.883876 -148.250021   0.353759 -1.078227e+07 -6.918263e+06 -3.881445e+06 4.001 2
   2071   1.913790 -110.683218  -0.428769 -4.796652e+06 -8.829623e+06  9.429286e+06 4.001 2
   2072   2.079868 140.524180   0.021177 -5.120004e+06  6.119282e+06 -1.048689e+07 4.001 2
   2073   1.700182 -135.393130   0.101424 -4.785828e+06 -4.817755e+06 -1.184557e+07 4.001 2
   2074   2.160834 -81.100643  -0.152712  1.078401e+05  1.158373e+07 -4.463304e+06 4.001 2
   2075   1.750535 128.203287  -0.965393 -1.235718e+07  1.274938e+07  2.493988e+06 4.001 2
   2076   2.353264 -123.107709   0.291778 -9.402826e+06 -1.032613e+07 -7.883323e+06 4.001 2
   2077   2.278410 -148.082065  -0.467877  6.943010e+06  7.032236e+06  1.082989e+07 4.001 2
   2078   2.256002 -66.033226  -0.091146 -9.386109e+06  3.139406e+06 -6.930830e+06 4.001 2
   2079   1.567964 -21.535295   0.149737  1.071636e+06 -3.299037e+06  1.246155e+07 4.001 2
   2080   1.794340   0.696989  -0.356408 -6.170156e+06  9.333801e+05  1.138171e+07 4.001 2
   2081   1.900848 -25.103464  -0.488156 -1.504910e+06 -1.191789e+06  1.237190e+07 4.001 2
   2082   1.472993 167.010525   0.091378  8.446704e+06  4.935327e+06 -2.273206e+06 4.001 2
   2083   1.785233  56.880359   0.496405  6.516195e+06  2.148760e+06 -6.055765e+06 4.001 2
   2084   1.745163 163.217543   0.694773  7.331142e+06  2.577976e+06 -7.191010e+06 4.001 2
   2085   1.545884   7.295300   0.993929 -3.383652e+06  6.053604e+06  1.031579e+07 4.001 2
   2086   2.104202 -58.833017   0.048064 -6.608856e+06  4.975568e+06  1.102446e+07 4.001 2
   2087   1.918179 -27.175339   0.009196 -2.202371e+06  6.807515e+06 -9.476981e+06 4.001 2
   2088   2.105739 131.867286   0.345211 -2.516820e+06  1.651777e+06 -1.008918e+07 4.001 2
   2089   2.026917 -51.971666  -0.520428  7.839078e+06 -7.548071e+06 -1.035739e+07 4.001 2
   2090   1.864880  19.377856  -0.277315  8.591745e+06 -2.206964e+06  5.952106e+05 4.001 2
   2091   1.313149  87.232457   0.175570 -1.107583e+07  5.404706e+06  1.954812e+06 4.001 2
   2092   1.951824 111.509574  -0.057531  5.439174e+03 -3.778375e+05 -1.298179e+07 4.001 2
   2093   1.971459 -40.002995   0.142656 -1.046714e+07  9.392250e+06 -5.600483e+06 4.001 2
   2094   2.142845  63.049054   0.238948 -1.563063e+06 -4.822766e+06 -1.139470e+07 4.001 2
   2095   2.011336 -111.690782   0.340117  9.464930e+06  1.029378e+07 -7.209125e+06 4.001 2
   2096   2.041308  55.675689   0.720060  1.090893e+07  1.270059e+07  1.048500e+06 4.001 2
   2097   1.358569  61.836005   0.036488  6.082231e+06  5.599041e+06  1.143924e+07 4.001 2
   2098   1.972419 174.358274   0.169657 -2.952830e+06  7.831154e+06  1.026467e+07 4.001 2
   2099   1.439184  12.213383  -0.817210  9.264041e+06  1.212404e+07 -6.348712e+04 4.001 2
   2100   1.597549  20.766435  -0.382084 -8.374135e+06 -8.777001e+06 -8.950284e+06 4.001 2
   2101   1.832623 -76.589746  -0.135580  8.558423e+06 -6.916272e+06 -9.155627e+06 4.001 2
   2102   2.400141 -106.597485  -0.058217  4.885780e+06  5.192267e+06 -1.165626e+07 4.001 2
   2103   2.084556 -151.256484  -0.151768 -2.220813e+06 -2.500413e+06 -1.274728e+07 4.001 2
   2104   1.803093 -168.753712   0.457677  8.671908e+06 -4.873364e+06  3.872083e+06 4.001 2
   2105   2.023455 -32.423369   0.352173  8.457962e+06 -1.060786e+07 -7.001278e+06 4.001 2
   2106   1.945900 -123.213147   0.712226  1.088234e+06 -2.511479e+06  9.519706e+06 4.001 2
   2107   1.556678 -108.738493   0.610290  1.521333e+06  7.311518e+06  1.008585e+07 4.001 2
   2108   1.806114 106.688894   0.651834 -1.248298e+07  9.231282e+06  2.225307e+06 4.001 2
   2109   1.782780  16.354780  -0.656631  1.007712e+07  6.300238e+06  8.136856e+06 4.001 2
   2110   2.288823 102.554950   0.411291 -6.782094e+06 -4.002526e+06  8.065510e+06 4.001 2
   2111   1.840914  93.502665  -0.565723 -3.004258e+06 -2.068014e+06  1.239949e+07 4.001 2
   2112   1.774906 -172.068202   0.159561 -9.124653e+06  6.155061e+06 -2.162999e+06 4.001 2
   2113   1.607749   1.411198  -1.066133  1.233591e+07  3.268505e+05 -4.066338e+06 4.001 2
   2114   2.284455  -7.485225   0.288873  1.267705e+07 -4.748179e+06 -2.398938e+06 4.001 2
   2115   1.457411 -51.985878  -0.555452  1.175525e+07 -1.106977e+07  5.352258e+06 4.001 2
   2116   2.361274 169.176197  -0.148453 -4.996631e+06 -8.346693e+06 -4.861227e+06 4.001 2
   2117   2.201755 127.120627  -0.599836 -1.147903e+07  9.590507e+06 -2.870052e+06 4.001 2
   2118   2.161071 -164.709581  -0.258688  1.162861e+07  2.372361e+06 -4.076852e+06 4.001 2
   2119   2.236066  79.465780   0.527541 -3.983413e+06 -8.536232e+06  9.744770e+06 4.001 2
   2120   1.396765  98.549918   0.443776  8.848647e+06  4.620876e+06  5.778021e+06 4.001 2
   2121   2.179749  39.784367   0.572138  1.257653e+06  1.427046e+06  1.288813e+07 4.001 2
   2122   1.565310 -40.170995   0.559158  4.273146e+06 -2.451167e+06 -6.347943e+06 4.001 2
   2123   1.469335 117.255896   0.056495  1.130874e+07 -1.027244e+07 -6.126918e+06 4.001 2
   2124   1.900053  82.065584  -0.763490  1.097878e+07  7.662225e+06  4.978200e+06 4.001 2
   2125   2.293611 -26.365982  -0.086801 -8.419118e+06  2.328144e+06 -6.766263e+06 4.001 2
   2126   2.179066  23.261073  -0.040244  5.293555e+05 -7.646785e+06 -5.681812e+06 4.001 2
   2127   1.899825  67.291181   0.143642 -8.580189e+06 -5.250879e+06  9.678174e+06 4.001 2
   2128   2.167257 102.716665  -0.137749 -6.904634e+06  1.270976e+07 -2.164736e+06 4.001 2
   2129   2.205285 -47.915801   0.543876 -1.199403e+07  1.163492e+07  4.047877e+06 4.001 2
   2130   2.188630  62.645753  -0.483778  9.739837e+06  7.402368e+06 -8.545541e+06 4.001 2
   2131   1.586442 -73.281896   0.944386  8.869694e+06 -5.172461e+06  9.486862e+06 4.001 2
   2132   1.973039 132.875863  -0.416887  8.900685e+06 -9.574059e+06 -9.097866e+05 4.001 2
   2133   1.821253   7.049850  -0.756691  6.518732e+06  9.843047e+05  1.122085e+07 4.001 2
   2134   1.689614 -98.410385   0.924074  7.493052e+06  5.727114e+06 -9.940852e+06 4.001 2
   2135   2.124390 -54.738592   0.248492 -4.423963e+06  4.546667e+05 -5.000374e+06 4.001 2
   2136   1.444927 -89.291365   0.709575  1.153109e+07  4.110534e+06 -4.060601e+06 4.001 2
   2137   1.341208 152.594548   0.062631  4.988834e+06 -5.169864e+06 -1.184504e+07 4.001 2
   2138   1.633827  26.185857   0.895635  1.473942e+06 -1.096973e+06  1.236372e+07 4.001 2
   2139   1.864871 -176.648963   0.162471 -1.123888e+07 -7.441685e+06  2.092907e+06 4.001 2
   2140   1.904756  64.568430  -0.330437  8.374823e+06  6.066750e+06 -9.909034e+06 4.001 2
   2141   2.227197 147.677404   0.274056  8.430682e+06 -3.391322e+06  5.128258e+05 4.001 2
   2142   1.596798 -105.039512  -0.490800 -1.044465e+07 -1.047344e+07 -4.800880e+06 4.001 2
   2143   2.144968 -109.182805   0.309057  4.499899e+06  2.180887e+06  1.216266e+07 4.001 2
   2144   1.987632   9.985717   0.823164  1.276763e+07  3.887020e+06  2.349961e+06 4.001 2
   2145   1.711068  19.121613  -0.585814  6.668473e+06 -3.527579e+06 -5.414050e+06 4.001 2
   2146   1.965029 -68.195084  -0.686513 -3.057186e+06  9.425148e+06 -7.571912e+06 4.001 2
   2147   1.608530  62.266890  -0.892466 -1.144647e+07 -1.113220e+07  5.361504e+06 4.001 2
   2148   1.337356 -125.010007  -0.189215 -4.116403e+05  5.219829e+05 -1.271002e+07 4.001 2
   2149   1.665264 104.490184   0.606676 -4.000927e+06 -2.485967e+06  1.127832e+07 4.001 2
   2150   2.171607  40.401966  -0.507382 -1.268656e+07 -1.290463e+07 -1.467144e+06 4.001 2
   2151   2.113554 164.410027   0.626489 -1.107664e+07  5.813917e+06  6.788842e+06 4.001 2
   2152   2.174316 152.912714  -0.393007 -1.160311e+07  1.211049e+07  3.582770e+06 4.001 2
   2153   1.958920 168.659953  -0.482791  4.501751e+06 -6.614785e+06  1.098005e+07 4.001 2
   2154   1.459211   0.485886  -0.711034 -4.804866e+06 -6.673001e+06 -1.011146e+07 4.001 2
   2155   1.481821  10.668982  -0.858767 -2.602855e+06  4.910137e+06  1.106668e+07 4.001 2
   2156   2.087424 115.035125   0.728308  7.253588e+06 -3.924243e+06 -1.047192e+07 4.001 2
   2157   1.339753   7.003159  -0.431501 -1.030798e+07 -7.910048e+06 -5.602244e+06 4.001 2
   2158   2.013357  84.895335   0.753443  1.016884e+07 -5.816389e+06 -2.335654e+06 4.001 2
   2159   2.198888 -56.345984  -0.045338  2.440581e+06 -2.027749e+06 -1.274737e+07 4.001 2
   2160   2.069350 -42.902734  -0.552708  7.537574e+06 -6.878798e+06  5.979102e+06 4.001 2
   2161   2.033078 -13.887025   0.025868 -1.026357e+07  2.024377e+06  7.330033e+06 4.001 2
   2162   2.030106  94.732300  -0.202963  3.080312e+06 -4.002161e+06  1.211369e+07 4.001 2
   2163   1.918382 -101.642028   0.386751 -6.243293e+06 -1.123295e+07  6.225486e+06 4.001 2
   2164   1.941814 -129.355134  -0.096859 -7.945554e+06 -6.094516e+06 -5.521921e+06 4.001 2
   2165   1.848859  -3.330012   0.103425 -4.099521e+06  4.182885e+06  1.174948e+07 4.001 2
   2166   1.712305 124.785243  -0.381542  1.230040e+07 -1.008996e+07 -7.388003e+05 4.001 2
   2167   2.270745 119.595764   0.040614 -4.268240e+06  5.825982e+06 -1.152319e+07 4.001 2
   2168   1.866159  19.863502   0.235765 -1.087250e+07 -1.042970e+07 -5.485903e+06 4.001 2
   2169   1.671030 -84.745454  -0.792820  1.271186e+07 -7.929620e+05 -2.188588e+06 4.001 2
   2170   1.469486  94.804356  -0.341154  2.258811e+06 -5.622983e+05 -1.279263e+07 4.001 2
   2171   1.714243 156.060060   0.717230  7.204865e+06 -7.869958e+06 -1.013390e+07 4.001 2
   2172   1.691817 -143.205324  -0.602827  9.724613e+06  7.819248e+06  6.759035e+06 4.001 2
   2173   2.209639  73.513052   0.480733 -4.136608e+06 -1.064457e+07  7.182040e+06 4.001 2
   2174   1.635426  20.517221  -0.328683 -4.501117e+05 -7.665121e+06 -8.551863e+06 4.001 2
   2175   1.807118  -8.394070   0.631389  6.646276e+06  1.145129e+06 -1.069429e+07 4.001 2
   2176   1.373443  20.386306  -0.160700  6.932036e+06  1.228254e+07 -3.982414e+06 4.001 2
   2177   1.904849 -163.460396   0.013819 -1.888492e+06 -7.456688e+06 -1.031549e+07 4.001 2
   2178   1.465693  31.668668  -0.190033 -1.179535e+07 -1.061872e+07 -5.443216e+06 4.001 2
   2179   1.729103 -77.861501   0.014440 -6.426477e+06  5.838190e+06  1.073300e+07 4.001 2
   2180   1.962038 -135.449112  -0.257326 -5.541470e+06 -5.694823e+06  6.444604e+06 4.001 2
   2181   1.822791 -43.033050   0.372824  1.062878e+07 -1.020968e+07 -4.777554e+06 4.001 2
   2182   1.666185 -146.842773  -0.919735  1.049771e+07  1.241180e+07 -3.171913e+06 4.001 2
   2183   1.924160 -75.121755  -0.446945  6.798347e+06  7.550067e+04 -1.033354e+07 4.001 2
   2184   2.225558 161.841321   0.402577  9.552406e+06 -1.083123e+07 -6.025818e+06 4.001 2
   2185   1.529030  -2.966009  -0.020781  1.087602e+07 -5.018618e+06  5.930371e+06 4.001 2
   2186   2.038147 -43.572651  -0.142869 -7.974527e+06  8.433033e+06  4.091586e+06 4.001 2
   2187   1.514483  69.991930  -0.560011 -5.516246e+06 -7.307614e+05 -1.117311e+07 4.001 2
   2188   2.122837 -101.224460   0.401428  1.047134e+07  7.483359e+06 -6.702472e+06 4.001 2
   2189   1.320087  87.438796  -0.039034  3.842946e+06  7.955206e+06 -9.778087e+06 4.001 2
   2190   1.687849 158.272593   0.525934  2.232757e+06 -3.075479e+06  1.262157e+07 4.001 2
   2191   1.902632 141.597367   0.247877  4.672694e+06 -3.929057e+06  1.181399e+07 4.001 2
   2192   1.451071 106.778573   0.081796  8.530062e+06  3.136503e+06 -2.693220e+06 4.001 2
   2193   1.629143 138.546379  -0.095645  4.170168e+06 -3.577435e+06 -1.143544e+07 4.001 2
   2194   1.969533 167.993977  -0.104198  8.066442e+06 -7.753452e+06  8.931102e+06 4.001 2
   2195   1.554400 -122.486080   0.031519 -1.346071e+06 -6.280378e+06 -4.887055e+06 4.001 2
   2196   2.191564 103.190897   0.049869  1.069711e+07 -6.951685e+06  6.952600e+06 4.001 2
   2197   1.632882 -171.078438  -0.347180 -1.244494e+07 -1.121632e+06 -2.432412e+06 4.001 2
   2198   1.961811  17.264503  -0.281471 -2.660186e+06 -8.972832e+06 -8.922264e+06 4.001 2
   2199   2.325519 -167.211800  -0.336874  1.012296e+07  5.432792e+06  8.057712e+06 4.001 2
   2200   1.387744  30.462884   0.569388  1.051926e+07  1.282965e+07 -1.466593e+06 4.001 2
   2201   1.926922 145.202906  -0.444827 -1.241406e+07  1.080659e+07  3.005709e+06 4.001 2
   2202   2.285067 -163.565249   0.313377  9.082862e+06  6.890948e+06 -8.990932e+06 4.001 2
   2203   2.384838 102.387888  -0.192986  9.234382e+06 -5.754820e+06  8.899714e+06 4.001 2
   2204   2.151337 -47.633916  -0.076173 -7.664943e+06  7.540437e+06  1.044176e+07 4.001 2
   2205   2.231160  -4.140282   0.170068  1.030114e+07  2.080354e+06  7.050154e+06 4.001 2
   2206   1.488601 -171.132268  -0.965776  2.681774e+06 -8.633875e+06  7.946269e+06 4.001 2
   2207   1.614188 -63.555922   0.001520  3.873069e+06 -1.893634e+06 -1.224197e+07 4.001 2
   2208   1.957724 -110.804676   0.155090  3.316415e+06  5.025036e+06 -1.198070e+07 4.001 2
   2209   1.466989  90.880167  -0.137060 -4.248646e+06  5.730874e+06  1.092447e+07 4.001 2
   2210   1.730151   4.865717  -0.460265  6.866099e+06 -6.764326e+06 -7.549451e+06 4.001 2
   2211   1.794314 172.263266  -0.900323  1.171564e+07 -5.499781e+06  5.046200e+06 4.001 2
   2212   1.877430 -128.912083   0.571332  4.075750e+06  3.593984e+06 -1.219657e+07 4.001 2
   2213   2.208570 -152.661935   0.173066 -1.244989e+07 -1.230372e+07  1.216607e+05 4.001 2
   2214   1.596717 -57.946528  -0.441238  9.345569e+06 -6.509054e+06 -7.909009e+06 4.001 2
   2215   1.844989  91.756015  -0.122688  1.131848e+07  5.289237e+06  2.180540e+06 4.001 2
   2216   1.728476 -135.021132   0.549386 -1.078277e+07 -1.077763e+07  2.017507e+06 4.001 2
   2217   1.814161 177.104561   0.771581  4.860700e+06  8.433723e+06 -8.043799e+06 4.001 2
   2218   1.442714 -152.936292  -0.512591 -1.219854e+07 -1.173402e+07  3.166258e+06 4.001 2
   2219   1.882068   3.966157   0.437537  1.326721e+06 -1.110337e+07  6.096819e+06 4.001 2
   2220   2.196849 -40.758029   0.315128 -5.162740e+06  4.922012e+06 -1.185645e+07 4.001 2
   2221   1.616165 -170.586591  -0.492709 -4.610209e+06  8.793403e+06 -5.435531e+06 4.001 2
   2222   1.560095 -176.716620   0.719147  6.893574e+06  2.786608e+06  1.082689e+07 4.001 2
   2223   1.820692 -30.571845   0.420869  1.080894e+07 -6.506496e+06  3.785553e+06 4.001 2
   2224   1.424527 -148.533500   0.678295  9.848777e+06  5.561032e+06 -4.696207e+06 4.001 2
   2225   1.639312 -154.314548   0.125612  9.175284e+06  1.542408e+06 -1.845202e+06 4.001 2
   2226   2.045650 102.173387  -0.466581 -3.801659e+06 -9.506249e+06  2.570147e+06 4.001 2
   2227   1.450629 -170.261538  -0.808500 -3.001734e+06 -1.147399e+07 -6.030967e+06 4.001 2
   2228   1.422078 -98.184010  -0.006272  3.838708e+06  5.937182e+06  1.133333e+07 4.001 2
   2229   2.065322 -120.603240  -0.102012 -1.136363e+07 -1.228090e+07 -4.051012e+06 4.001 2
   2230   2.064390   8.165705  -0.442798  3.229628e+06  5.180193e+06  1.177034e+07 4.001 2
   2231   1.612904  21.206996   0.834689 -1.108668e+07 -1.149247e+07  4.037873e+06 4.001 2
   2232   1.830730 -120.008949   0.103135 -9.891513e+05  1.370815e+05  1.280059e+07 4.001 2
   2233   1.834157  37.138995   0.699923 -7.902250e+06 -9.242499e+06 -8.360382e+06 4.001 2
   2234   2.118690 -24.920125   0.058733 -9.006036e+06  9.273766e+05  1.550928e+06 4.001 2
   2235   2.038785 -28.090456   0.238033  2.239503e+06 -1.898048e+06 -1.279722e+07 4.001 2
   2236   1.405865 -24.800632   0.131325  7.480392e+06 -2.674979e+06  9.544335e+06 4.001 2
   2237   1.549215 -112.835946   1.019389 -7.778823e+06 -4.306345e+06  1.024873e+07 4.001 2
   2238   1.865719 107.799040   0.713047  4.627997e+06 -4.629431e+06  1.190397e+07 4.001 2
   2239   1.891343  19.358176  -0.374571  1.294635e+07  7.817730e+06  1.025767e+06 4.001 2
   2240   2.393121 -94.826195   0.128369  6.775503e+06  1.134296e+07  3.960654e+06 4.001 2
   2241   1.484302 -143.078664  -0.030777  8.035629e+06  5.156071e+06 -4.409495e+06 4.001 2
   2242   2.047920 -88.168427  -0.183170  8.618359e+06 -6.024563e+06  8.026577e+06 4.001 2
   2243   1.663902 -149.082220   0.935340 -6.025348e+06 -7.062172e+06 -1.089651e+07 4.001 2
   2244   1.528229 113.485397  -0.446412  3.451369e+06  1.028312e+06 -1.139262e+07 4.001 2
   2245   1.433656 -41.484844   0.485836  1.227585e+07 -1.265260e+07 -1.845505e+06 4.001 2
   2246   1.539160 -14.567130   0.599371  1.131008e+07 -1.326443e+06 -4.239192e+06 4.001 2
   2247   2.343765 -154.676687   0.055197  4.871543e+06  4.057298e+06  1.203525e+07 4.001 2
   2248   1.920893 104.518538   0.215230  1.108987e+07 -3.492272e+06 -6.413131e+06 4.001 2
   2249   1.782111 -62.620511  -0.814021 -1.050808e+07  6.862969e+06  7.034957e+06 4.001 2
   2250   2.233400 -63.884314   0.155205  1.957548e+06 -5.360915e+06  1.123339e+07 4.001 2
   2251   1.775419  31.312286  -0.964156 -1.282952e+07 -1.233280e+07  1.136510e+05 4.001 2
   2252   1.655873  60.324361   0.580479 -1.653769e+06 -2.429636e+06  1.273391e+07 4.001 2
   2253   1.796201  97.526081  -0.572736 -5.073306e+06 -8.118918e+06  6.896661e+06 4.001 2
   2254   1.643963 -20.455572  -0.419605  1.514319e+06 -7.541967e+06 -9.558768e+06 4.001 2
   2255   1.549490 118.999561  -0.417189  4.301405e+06 -4.734594e+06 -1.208638e+07 4.001 2
   2256   2.069778 -59.265070  -0.432572  1.835090e+06 -6.388615e+06  8.087931e+06 4.001 2
   2257   2.294771 127.032240   0.204855  8.698586e+06 -6.114948e+06 -5.099246e+06 4.001 2
   2258   1.840454 -12.878165   0.848063  1.206933e+07 -6.047221e+06 -4.725044e+06 4.001 2
   2259   1.922484 -90.802351   0.891368 -5.554546e+06  7.573480e+05 -1.170905e+07 4.001 2
   2260   1.622830  15.800795   0.680926  7.354739e+06  5.737020e+06  1.047895e+07 4.001 2
   2261   2.001158 -42.722821   0.363795 -7.901457e+06  8.282679e+06 -8.954916e+06 4.001 2
   2262   1.681576 -45.591150  -0.451941 -8.893447e+06  8.933483e+06 -9.250182e+06 4.001 2
   2263   1.504021 -109.413282  -0.819591  1.206030e+07  1.132380e+07  1.176328e+05 4.001 2
   2264   1.849032 -15.040171   0.597553  1.196799e+07 -5.140408e+06 -4.957074e+06 4.001 2
   2265   1.584457 141.492172  -0.705389 -9.875222e+06  8.728070e+06 -7.444045e+06 4.001 2
   2266   2.300212 -92.027516  -0.261001  1.112157e+07  7.484588e+06  9.547583e+04 4.001 2
   2267   1.934088 -83.644981  -0.106868  1.520023e+06 -5.770789e+06  1.163705e+07 4.001 2
   2268   1.590415 -31.573003  -0.193694  3.359953e+06 -7.704414e+05 -1.154080e+07 4.001 2
   2269   1.618904 -52.751986   0.602992 -1.214379e+07  1.168966e+07 -4.616835e+06 4.001 2
   2270   1.729335  35.326726  -0.612972  7.768014e+06  7.582974e+06 -1.038560e+07 4.001 2
   2271   2.146296 -173.348235  -0.173328  5.644632e+05 -7.279553e+06 -1.051194e+07 4.001 2
   2272   1.763571 -76.204040   0.171874  1.283122e+07 -7.723378e+06  3.365620e+05 4.001 2
   2273   1.488781 139.840261  -0.862557  8.828010e+06 -8.618047e+06 -9.518611e+06 4.001 2
   2274   1.604597 -55.925336  -1.048260 -2.028828e+06  2.308802e+06  1.278140e+07 4.001 2
   2275   1.380778  50.473212  -0.179841 -1.237151e+07 -1.174214e+07  3.346923e+06 4.001 2
   2276   1.390942  13.789168   0.652987 -1.244751e+07 -7.085596e+06 -3.408935e+06 4.001 2
   2277   1.750771 112.344893  -0.773346 -8.697975e+06  9.206029e+06  8.617097e+06 4.001 2
   2278   1.547211 -93.599608  -0.233566  1.978241e+06 -1.145017e+06 -1.276339e+07 4.001 2
