n r phi z vr vphi vz mass charge
   2029   1.684407  72.385717   0.839292  4.973496e+06  1.441216e+00 -1.200221e+07 4.001 2
   2030   1.861535 -161.896371   0.834083  8.910348e+06  6.455556e-01 -9.454866e+06 4.001 2
   2031   1.708942 -174.592978   0.924925  9.804110e+06  1.651581e-02  8.524566e+06 4.001 2
   2032   2.172497  24.932887  -0.138856  1.233710e+07  9.471611e-01  4.072442e+06 4.001 2
   2033   2.232564 -24.341780   0.514610  8.217875e+06  2.582869e+00 -1.006257e+07 4.001 2
   2034   1.860345  82.207056  -0.157174  4.287382e+06 -1.265026e+00 -1.226406e+07 4.001 2
   2035   1.681409 174.175386   0.912274  1.206563e+07  3.778710e-01 -4.817619e+06 4.001 2
   2036   2.188006   0.516560  -0.210441  8.456640e+06  2.583490e+00 -9.862760e+06 4.001 2
   2037   1.646387 115.449887  -0.606219  1.255041e+07 -6.437268e-01  3.357986e+06 4.001 2
   2038   1.948053 -116.911343   0.635726  1.027500e+07 -2.359180e+00  7.950678e+06 4.001 2
   2039   1.407950 174.689314  -0.711507  1.280565e+07  2.984184e+00  2.191845e+06 4.001 2
   2040   1.524350 -17.220945   0.731984  8.829061e+06  2.178573e+00 -9.530817e+06 4.001 2
   2041   2.071724 -176.589846   0.344094  1.293860e+07 -3.364320e-01  1.175383e+06 4.001 2
   2042   1.841187 150.084386  -0.537046  5.953219e+06  2.991616e+00  1.154764e+07 4.001 2
   2043   2.142543 -53.720039  -0.225822  1.285938e+07  2.615533e+00  1.850693e+06 4.001 2
   2044   1.661250 -105.132719  -0.817395  9.659921e+06 -2.123477e+00  8.687620e+06 4.001 2
   2045   2.095331 133.266244   0.420672  2.401661e+06 -2.003709e+00  1.276796e+07 4.001 2
   2046   1.818054 -162.859198  -0.455966  1.264472e+07 -1.887157e+00 -2.983262e+06 4.001 2
   2047   1.967288  44.645081   0.124565  5.160709e+06  3.435368e-01 -1.192291e+07 4.001 2
   2048   1.575835 -76.124026   1.089515  8.315556e+06  1.744671e+00 -9.982001e+06 4.001 2
   2049   1.981976 -163.187897  -0.547788  7.573844e+06  4.100751e-02 -1.055584e+07 4.001 2
   2050   1.796423 -91.989476   0.488810  8.919594e+06  2.612306e+00  9.446144e+06 4.001 2
   2051   1.648831 -20.775399   0.191331  1.299074e+07  1.803868e+00 -1.713772e+05 4.001 2
   2052   1.487475 -117.451935   0.717521  4.154315e+06  2.806521e-01 -1.230977e+07 4.001 2
   2053   2.275527 115.039461   0.432115  1.189108e+07  5.179133e-01 -5.233645e+06 4.001 2
   2054   2.243618 -107.207912  -0.460544  1.282552e+07  1.188670e+00  2.072411e+06 4.001 2
   2055   2.033014 -22.342032  -0.400574  1.273436e+07  2.896717e+00 -2.573909e+06 4.001 2
   2056   1.347366  50.039662   0.233592  7.429817e+06 -8.563090e-01  1.065770e+07 4.001 2
   2057   1.854822 -16.537675   0.007687  8.770672e+06 -1.392118e-01  9.584577e+06 4.001 2
   2058   1.907575 -95.201434  -0.638595  5.034222e+06  2.812691e+00 -1.197687e+07 4.001 2
   2059   1.895013 -112.465228   0.378624  1.155827e+07  9.061432e-01  5.932551e+06 4.001 2
   2060   1.309971 -145.288919   0.140725  1.298610e+07  6.710623e-02 -3.871679e+05 4.001 2
   2061   1.630627  33.179255   0.845404  8.567718e+06 -2.494041e+00 -9.766422e+06 4.001 2
   2062   1.944422 -46.571013   0.283987  1.112840e+07  1.660189e+00 -6.704288e+06 4.001 2
   2063   1.363727 151.133677   0.191503  8.914525e+06  9.741674e-01  9.450929e+06 4.001 2
   2064   1.539134   1.135786  -0.085056  1.012408e+07  2.932805e+00  8.141974e+06 4.001 2
   2065   1.443957 -71.000081  -0.694534  8.215127e+06 -7.374688e-02 -1.006481e+07 4.001 2
   2066   2.190792 -112.262087  -0.275845  7.997800e+06 -8.937750e-01  1.023836e+07 4.001 2
   2067   2.029828  29.169724  -0.400331  9.976799e+06  2.845765e+00 -8.321796e+06 4.001 2
   2068   2.100084  -9.060911  -0.288401  4.743259e+06  3.073963e+00 -1.209505e+07 4.001 2
   2069   2.038836 113.214924   0.273981  9.626666e+06  1.556631e+00  8.724455e+06 4.001 2
   2070   1.883876 -148.250021   0.353759  1.239852e+07  3.782148e-02 -3.881445e+06 4.001 2
   2071   1.913790 -110.683218  -0.428769  8.937414e+06  2.055233e-01  9.429286e+06 4.001 2
   2072   2.079868 140.524180   0.021177  7.669025e+06 -1.528770e+00 -1.048689e+07 4.001 2
   2073   1.700182 -135.393130   0.101424  5.335849e+06  1.236579e+00 -1.184557e+07 4.001 2
   2074   2.160834 -81.100643  -0.152712  1.220114e+07 -2.977431e+00 -4.463304e+06 4.001 2
   2075   1.750535 128.203287  -0.965393  1.275025e+07 -6.550748e-01  2.493988e+06 4.001 2
   2076   2.353264 -123.107709   0.291778  1.032676e+07  5.667254e-01 -7.883323e+06 4.001 2
   2077   2.278410 -148.082065  -0.467877  7.176513e+06 -2.328726e+00  1.082989e+07 4.001 2
   2078   2.256002 -66.033226  -0.091146  1.098874e+07  1.442227e+00 -6.930830e+06 4.001 2
   2079   1.567964 -21.535295   0.149737  3.674028e+06 -1.650677e+00  1.246155e+07 4.001 2
   2080   1.794340   0.696989  -0.356408  6.264620e+06  2.979879e+00  1.138171e+07 4.001 2
   2081   1.900848 -25.103464  -0.488156  3.965471e+06 -2.398194e+00  1.237190e+07 4.001 2
   2082   1.472993 167.010525   0.091378  1.279146e+07 -2.518776e+00 -2.273206e+06 4.001 2
   2083   1.785233  56.880359   0.496405  1.149419e+07  1.960794e+00 -6.055765e+06 4.001 2
   2084   1.745163 163.217543   0.694773  1.082027e+07 -2.608115e+00 -7.191010e+06 4.001 2
   2085   1.545884   7.295300   0.993929  7.897676e+06  2.140885e+00  1.031579e+07 4.001 2
   2086   2.104202 -58.833017   0.048064  6.873874e+06  1.836178e+00  1.102446e+07 4.001 2
   2087   1.918179 -27.175339   0.009196  8.886823e+06  1.346931e+00 -9.476981e+06 4.001 2
   2088   2.105739 131.867286   0.345211  8.185189e+06 -2.098322e+00 -1.008918e+07 4.001 2
   2089   2.026917 -51.971666  -0.520428  7.843035e+06 -9.388435e-01 -1.035739e+07 4.001 2
   2090   1.864880  19.377856  -0.277315  1.297823e+07 -5.090890e-01  5.952106e+05 4.001 2
   2091   1.313149  87.232457   0.175570  1.284397e+07 -1.088170e+00  1.954812e+06 4.001 2
   2092   1.951824 111.509574  -0.057531  5.117421e+05 -2.776809e+00 -1.298179e+07 4.001 2
   2093   1.971459 -40.002995   0.142656  1.172277e+07  2.910484e+00 -5.600483e+06 4.001 2
   2094   2.142845  63.049054   0.238948  6.240963e+06  2.924357e+00 -1.139470e+07 4.001 2
   2095   2.011336 -111.690782   0.340117  1.080821e+07 -2.453249e+00 -7.209125e+06 4.001 2
   2096   2.041308  55.675689   0.720060  1.294950e+07  4.026888e-01  1.048500e+06 4.001 2
   2097   1.358569  61.836005   0.036488  6.158937e+06  9.212515e-01  1.143924e+07 4.001 2
   2098   1.972419 174.358274   0.169657  7.964001e+06 -1.289423e+00  1.026467e+07 4.001 2
   2099   1.439184  12.213383  -0.817210  1.299172e+07  9.900887e-01 -6.348712e+04 4.001 2
   2100   1.597549  20.766435  -0.382084  9.417070e+06 -2.304058e+00 -8.950284e+06 4.001 2
   2101   1.832623 -76.589746  -0.135580  9.217554e+06 -9.562776e-01 -9.155627e+06 4.001 2
   2102   2.400141 -106.597485  -0.058217  5.737639e+06 -2.412374e+00 -1.165626e+07 4.001 2
   2103   2.084556 -151.256484  -0.151768  2.509125e+06  9.857683e-01 -1.274728e+07 4.001 2
   2104   1.803093 -168.753712   0.457677  1.240144e+07  2.541451e+00  3.872083e+06 4.001 2
   2105   2.023455 -32.423369   0.352173  1.094399e+07 -1.253385e+00 -7.001278e+06 4.001 2
   2106   1.945900 -123.213147   0.712226  8.841041e+06 -7.030807e-01  9.519706e+06 4.001 2
   2107   1.556678 -108.738493   0.610290  8.189290e+06  3.001401e+00  1.008585e+07 4.001 2
   2108   1.806114 106.688894   0.651834  1.279988e+07 -1.056538e+00  2.225307e+06 4.001 2
   2109   1.782780  16.354780  -0.656631  1.012820e+07  3.859125e-01  8.136856e+06 4.001 2
   2110   2.288823 102.554950   0.411291  1.018510e+07 -2.193790e+00  8.065510e+06 4.001 2
   2111   1.840914  93.502665  -0.565723  3.878330e+06 -2.194335e+00  1.239949e+07 4.001 2
   2112   1.774906 -172.068202   0.159561  1.281055e+07 -6.396243e-01 -2.162999e+06 4.001 2
   2113   1.607749   1.411198  -1.066133  1.233911e+07  1.862029e-03 -4.066338e+06 4.001 2
   2114   2.284455  -7.485225   0.288873  1.276847e+07 -2.503781e-01 -2.398938e+06 4.001 2
   2115   1.457411 -51.985878  -0.555452  1.183816e+07 -1.025750e+00  5.352258e+06 4.001 2
   2116   2.361274 169.176197  -0.148453  1.204812e+07  9.542472e-01 -4.861227e+06 4.001 2
   2117   2.201755 127.120627  -0.599836  1.267090e+07 -1.360128e+00 -2.870052e+06 4.001 2
   2118   2.161071 -164.709581  -0.258688  1.233564e+07  3.068248e+00 -4.076852e+06 4.001 2
   2119   2.236066  79.465780   0.527541  8.592338e+06 -2.843395e+00  9.744770e+06 4.001 2
   2120   1.396765  98.549918   0.443776  1.163629e+07  1.013207e+00  5.778021e+06 4.001 2
   2121   2.179749  39.784367   0.572138  1.638597e+06  1.390205e+00  1.288813e+07 4.001 2
   2122   1.565310 -40.170995   0.559158  1.133545e+07  4.831554e-01 -6.347943e+06 4.001 2
   2123   1.469335 117.255896   0.056495  1.145643e+07  2.207242e+00 -6.126918e+06 4.001 2
   2124   1.900053  82.065584  -0.763490  1.200026e+07  1.016724e+00  4.978200e+06 4.001 2
   2125   2.293611 -26.365982  -0.086801  1.109083e+07 -2.892909e+00 -6.766263e+06 4.001 2
   2126   2.179066  23.261073  -0.040244  1.168357e+07 -1.119491e+00 -5.681812e+06 4.001 2
   2127   1.899825  67.291181   0.143642  8.667280e+06 -1.825259e+00  9.678174e+06 4.001 2
   2128   2.167257 102.716665  -0.137749  1.281026e+07 -3.472929e-01 -2.164736e+06 4.001 2
   2129   2.205285 -47.915801   0.543876  1.234518e+07  2.066223e+00  4.047877e+06 4.001 2
   2130   2.188630  62.645753  -0.483778  9.785833e+06  1.190369e+00 -8.545541e+06 4.001 2
   2131   1.586442 -73.281896   0.944386  8.876275e+06 -1.240500e+00  9.486862e+06 4.001 2
   2132   1.973039 132.875863  -0.416887  1.295998e+07  3.132865e+00 -9.097866e+05 4.001 2
   2133   1.821253   7.049850  -0.756691  6.548385e+06  2.784136e-02  1.122085e+07 4.001 2
   2134   1.689614 -98.410385   0.924074  8.364703e+06 -2.178167e+00 -9.940852e+06 4.001 2
   2135   2.124390 -54.738592   0.248492  1.199104e+07  9.932949e-01 -5.000374e+06 4.001 2
   2136   1.444927 -89.291365   0.709575  1.234100e+07 -1.922732e+00 -4.060601e+06 4.001 2
   2137   1.341208 152.594548   0.062631  5.337032e+06  2.300059e+00 -1.184504e+07 4.001 2
   2138   1.633827  26.185857   0.895635  3.990893e+06 -7.354829e-01  1.236372e+07 4.001 2
   2139   1.864871 -176.648963   0.162471  1.282219e+07  5.607032e-01  2.092907e+06 4.001 2
   2140   1.904756  64.568430  -0.330437  8.402372e+06  1.207932e+00 -9.909034e+06 4.001 2
   2141   2.227197 147.677404   0.274056  1.298175e+07 -2.841761e+00  5.128258e+05 4.001 2
   2142   1.596798 -105.039512  -0.490800  1.207230e+07  7.830103e-01 -4.800880e+06 4.001 2
   2143   2.144968 -109.182805   0.309057  4.567115e+06 -1.733823e+00  1.216266e+07 4.001 2
   2144   1.987632   9.985717   0.823164  1.277758e+07  1.348215e-01  2.349961e+06 4.001 2
   2145   1.711068  19.121613  -0.585814  1.181003e+07 -6.370584e-01 -5.414050e+06 4.001 2
   2146   1.965029 -68.195084  -0.686513  1.055722e+07 -3.054816e+00 -7.571912e+06 4.001 2
   2147   1.608530  62.266890  -0.892466  1.183398e+07 -2.311445e+00  5.361504e+06 4.001 2
   2148   1.337356 -125.010007  -0.189215  2.691509e+06  2.377010e+00 -1.271002e+07 4.001 2
   2149   1.665264 104.490184   0.606676  6.448903e+06 -2.219433e+00  1.127832e+07 4.001 2
   2150   2.171607  40.401966  -0.507382  1.290877e+07 -2.250631e+00 -1.467144e+06 4.001 2
   2151   2.113554 164.410027   0.626489  1.107702e+07 -2.804575e-01  6.788842e+06 4.001 2
   2152   2.174316 152.912714  -0.393007  1.248810e+07 -8.514952e-01  3.582770e+06 4.001 2
   2153   1.958920 168.659953  -0.482791  6.944594e+06  2.078144e+00  1.098005e+07 4.001 2
   2154   1.459211   0.485886  -0.711034  8.157650e+06 -2.192138e+00 -1.011146e+07 4.001 2
   2155   1.481821  10.668982  -0.858767  6.805696e+06  2.149454e+00  1.106668e+07 4.001 2
   2156   2.087424 115.035125   0.728308  7.689447e+06  1.669433e+00 -1.047192e+07 4.001 2
   2157   1.339753   7.003159  -0.431501  1.172193e+07 -2.523117e+00 -5.602244e+06 4.001 2
   2158   2.013357  84.895335   0.753443  1.278020e+07  2.132385e+00 -2.335654e+06 4.001 2
   2159   2.198888 -56.345984  -0.045338  2.508649e+06 -1.216905e+00 -1.274737e+07 4.001 2
   2160   2.069350 -42.902734  -0.552708  1.153426e+07  1.098106e-01  5.979102e+06 4.001 2
   2161   2.033078 -13.887025   0.025868  1.072658e+07 -3.089082e+00  7.330033e+06 4.001 2
   2162   2.030106  94.732300  -0.202963  4.695468e+06  2.508656e+00  1.211369e+07 4.001 2
   2163   1.918382 -101.642028   0.386751  1.140316e+07  3.761885e-01  6.225486e+06 4.001 2
   2164   1.941814 -129.355134  -0.096859  1.175998e+07  1.712879e+00 -5.521921e+06 4.001 2
   2165   1.848859  -3.330012   0.103425  5.544234e+06  2.344886e+00  1.174948e+07 4.001 2
   2166   1.712305 124.785243  -0.381542  1.297085e+07  1.854988e+00 -7.388003e+05 4.001 2
   2167   2.270745 119.595764   0.040614  6.000406e+06 -2.748383e-01 -1.152319e+07 4.001 2
   2168   1.866159  19.863502   0.235765  1.177683e+07 -2.400467e+00 -5.485903e+06 4.001 2
   2169   1.671030 -84.745454  -0.792820  1.280621e+07 -1.600546e+00 -2.188588e+06 4.001 2
   2170   1.469486  94.804356  -0.341154  2.266613e+06  1.737641e+00 -1.279263e+07 4.001 2
   2171   1.714243 156.060060   0.717230  8.129758e+06  2.242116e+00 -1.013390e+07 4.001 2
   2172   1.691817 -143.205324  -0.602827  1.109524e+07 -3.001725e+00  6.759035e+06 4.001 2
   2173   2.209639  73.513052   0.480733  1.082622e+07 -3.037286e+00  7.182040e+06 4.001 2
   2174   1.635426  20.517221  -0.328683  9.780309e+06 -1.258742e+00 -8.551863e+06 4.001 2
   2175   1.807118  -8.394070   0.631389  7.377052e+06  3.023629e-01 -1.069429e+07 4.001 2
   2176   1.373443  20.386306  -0.160700  1.236645e+07  1.331553e+00 -3.982414e+06 4.001 2
   2177   1.904849 -163.460396   0.013819  7.898062e+06  1.618019e+00 -1.031549e+07 4.001 2
   2178   1.465693  31.668668  -0.190033  1.179662e+07 -2.574204e+00 -5.443216e+06 4.001 2
   2179   1.729103 -77.861501   0.014440  7.320629e+06  2.282077e+00  1.073300e+07 4.001 2
   2180   1.962038 -135.449112  -0.257326  1.128078e+07  1.834853e+00  6.444604e+06 4.001 2
   2181   1.822791 -43.033050   0.372824  1.208155e+07 -2.556157e-01 -4.777554e+06 4.001 2
   2182   1.666185 -146.842773  -0.919735  1.259872e+07 -1.977029e+00 -3.171913e+06 4.001 2
   2183   1.924160 -75.121755  -0.446945  7.874436e+06 -1.840059e+00 -1.033354e+07 4.001 2
   2184   2.225558 161.841321   0.402577  1.150992e+07  2.232846e+00 -6.025818e+06 4.001 2
   2185   1.529030  -2.966009  -0.020781  1.155939e+07 -3.973383e-01  5.930371e+06 4.001 2
   2186   2.038147 -43.572651  -0.142869  1.233076e+07  1.513584e+00  4.091586e+06 4.001 2
   2187   1.514483  69.991930  -0.560011  6.629517e+06 -1.332043e+00 -1.117311e+07 4.001 2
   2188   2.122837 -101.224460   0.401428  1.112950e+07 -2.112325e+00 -6.702472e+06 4.001 2
   2189   1.320087  87.438796  -0.039034  8.554403e+06  4.212085e-01 -9.778087e+06 4.001 2
   2190   1.687849 158.272593   0.525934  3.079736e+06  2.002592e+00  1.262157e+07 4.001 2
   2191   1.902632 141.597367   0.247877  5.405398e+06  2.998082e+00  1.181399e+07 4.001 2
   2192   1.451071 106.778573   0.081796  1.270966e+07  1.028598e+00 -2.693220e+06 4.001 2
   2193   1.629143 138.546379  -0.095645  6.166001e+06 -3.037049e+00 -1.143544e+07 4.001 2
   2194   1.969533 167.993977  -0.104198  9.435264e+06  2.386658e+00  8.931102e+06 4.001 2
   2195   1.554400 -122.486080   0.031519  1.203767e+07 -4.549331e-01 -4.887055e+06 4.001 2
   2196   2.191564 103.190897   0.049869  1.097498e+07  2.026527e+00  6.952600e+06 4.001 2
   2197   1.632882 -171.078438  -0.347180  1.276214e+07 -6.770961e-02 -2.432412e+06 4.001 2
   2198   1.961811  17.264503  -0.281471  9.443623e+06 -1.555030e+00 -8.922264e+06 4.001 2
   2199   2.325519 -167.211800  -0.336874  1.019127e+07 -2.802549e+00  8.057712e+06 4.001 2
   2200   1.387744  30.462884   0.569388  1.290883e+07  1.149937e+00 -1.466593e+06 4.001 2
   2201   1.926922 145.202906  -0.444827  1.263940e+07 -4.182125e-01  3.005709e+06 4.001 2
   2202   2.285067 -163.565249   0.313377  9.378270e+06 -2.603094e+00 -8.990932e+06 4.001 2
   2203   2.384838 102.387888  -0.192986  9.464877e+06  2.008149e+00  8.899714e+06 4.001 2
   2204   2.151337 -47.633916  -0.076173  7.730353e+06  2.180044e+00  1.044176e+07 4.001 2
   2205   2.231160  -4.140282   0.170068  1.091257e+07  2.640740e-01  7.050154e+06 4.001 2
   2206   1.488601 -171.132268  -0.965776  1.027841e+07  1.989536e+00  7.946269e+06 4.001 2
   2207   1.614188 -63.555922   0.001520  4.350063e+06 -1.581948e+00 -1.224197e+07 4.001 2
   2208   1.957724 -110.804676   0.155090  5.025110e+06 -2.783926e+00 -1.198070e+07 4.001 2
   2209   1.466989  90.880167  -0.137060  7.031690e+06 -6.334174e-01  1.092447e+07 4.001 2
   2210   1.730151   4.865717  -0.460265  1.057330e+07 -7.791031e-01 -7.549451e+06 4.001 2
   2211   1.794314 172.263266  -0.900323  1.197183e+07  2.799312e+00  5.046200e+06 4.001 2
   2212   1.877430 -128.912083   0.571332  4.475753e+06 -1.823947e+00 -1.219657e+07 4.001 2
   2213   2.208570 -152.661935   0.173066  1.299130e+07  7.668549e-01  1.216607e+05 4.001 2
   2214   1.596717 -57.946528  -0.441238  1.030710e+07 -1.446734e+00 -7.909009e+06 4.001 2
   2215   1.844989  91.756015  -0.122688  1.280758e+07  1.114428e+00  2.180540e+06 4.001 2
   2216   1.728476 -135.021132   0.549386  1.283427e+07  2.118006e-01  2.017507e+06 4.001 2
   2217   1.814161 177.104561   0.771581  1.020226e+07 -2.117925e+00 -8.043799e+06 4.001 2
   2218   1.442714 -152.936292  -0.512591  1.260014e+07  7.255066e-01  3.166258e+06 4.001 2
   2219   1.882068   3.966157   0.437537  1.147247e+07 -1.385671e+00  6.096819e+06 4.001 2
   2220   2.196849 -40.758029   0.315128  5.311621e+06  2.667554e+00 -1.185645e+07 4.001 2
   2221   1.616165 -170.586591  -0.492709  1.180016e+07 -1.005120e+00 -5.435531e+06 4.001 2
   2222   1.560095 -176.716620   0.719147  7.181037e+06 -2.800383e+00  1.082689e+07 4.001 2
   2223   1.820692 -30.571845   0.420869  1.242813e+07 -1.740924e-02  3.785553e+06 4.001 2
   2224   1.424527 -148.533500   0.678295  1.211340e+07  3.069359e+00 -4.696207e+06 4.001 2
   2225   1.639312 -154.314548   0.125612  1.286017e+07  2.813523e+00 -1.845202e+06 4.001 2
   2226   2.045650 102.173387  -0.466581  1.273511e+07 -2.625988e+00  2.570147e+06 4.001 2
   2227   1.450629 -170.261538  -0.808500  1.150723e+07  1.476855e+00 -6.030967e+06 4.001 2
   2228   1.422078 -98.184010  -0.006272  6.351724e+06 -2.635472e+00  1.133333e+07 4.001 2
   2229   2.065322 -120.603240  -0.102012  1.234415e+07  6.354054e-01 -4.051012e+06 4.001 2
   2230   2.064390   8.165705  -0.442798  5.499801e+06  1.085687e+00  1.177034e+07 4.001 2
   2231   1.612904  21.206996   0.834689  1.234846e+07 -2.315456e+00  4.037873e+06 4.001 2
   2232   1.830730 -120.008949   0.103135  2.221211e+06  2.156305e+00  1.280059e+07 4.001 2
   2233   1.834157  37.138995   0.699923  9.944487e+06 -1.841007e+00 -8.360382e+06 4.001 2
   2234   2.118690 -24.920125   0.058733  1.289897e+07 -2.778612e+00  1.550928e+06 4.001 2
   2235   2.038785 -28.090456   0.238033  2.240515e+06 -5.203241e-01 -1.279722e+07 4.001 2
   2236   1.405865 -24.800632   0.131325  8.814447e+06  1.245134e-01  9.544335e+06 4.001 2
   2237   1.549215 -112.835946   1.019389  7.984512e+06  1.399709e+00  1.024873e+07 4.001 2
   2238   1.865719 107.799040   0.713047  5.204260e+06  2.356496e+00  1.190397e+07 4.001 2
   2239   1.891343  19.358176  -0.374571  1.295132e+07  3.101754e-01  1.025767e+06 4.001 2
   2240   2.393121 -94.826195   0.128369  1.237344e+07 -2.646351e+00  3.960654e+06 4.001 2
   2241   1.484302 -143.078664  -0.030777  1.222069e+07  2.932748e+00 -4.409495e+06 4.001 2
   2242   2.047920 -88.168427  -0.183170  1.021581e+07 -9.720399e-01  8.026577e+06 4.001 2
   2243   1.663902 -149.082220   0.935340  7.074953e+06  1.091297e+00 -1.089651e+07 4.001 2
   2244   1.528229 113.485397  -0.446412  6.244757e+06  9.954774e-01 -1.139262e+07 4.001 2
   2245   1.433656 -41.484844   0.485836  1.286013e+07 -1.026642e+00 -1.845505e+06 4.001 2
   2246   1.539160 -14.567130   0.599371  1.228080e+07  1.460238e-01 -4.239192e+06 4.001 2
   2247   2.343765 -154.676687   0.055197  4.893019e+06 -2.605890e+00  1.203525e+07 4.001 2
   2248   1.920893 104.518538   0.215230  1.129870e+07  1.631632e+00 -6.413131e+06 4.001 2
   2249   1.782111 -62.620511  -0.814021  1.092237e+07  1.772352e+00  7.034957e+06 4.001 2
   2250   2.233400 -63.884314   0.155205  6.526843e+06  1.511932e-01  1.123339e+07 4.001 2
   2251   1.775419  31.312286  -0.964156  1.299138e+07 -2.437072e+00  1.136510e+05 4.001 2
   2252   1.655873  60.324361   0.580479  2.576085e+06 -2.962466e+00  1.273391e+07 4.001 2
   2253   1.796201  97.526081  -0.572736  1.101022e+07 -2.531362e+00  6.896661e+06 4.001 2
   2254   1.643963 -20.455572  -0.419605  8.798793e+06 -1.754847e+00 -9.558768e+06 4.001 2
   2255   1.549490 118.999561  -0.417189  4.765314e+06  2.521846e+00 -1.208638e+07 4.001 2
   2256   2.069778 -59.265070  -0.432572  1.016731e+07  3.549419e-01  8.087931e+06 4.001 2
   2257   2.294771 127.032240   0.204855  1.194933e+07  1.461670e+00 -5.099246e+06 4.001 2
   2258   1.840454 -12.878165   0.848063  1.210218e+07 -2.984632e-01 -4.725044e+06 4.001 2
   2259   1.922484 -90.802351   0.891368  5.629122e+06  1.719750e+00 -1.170905e+07 4.001 2
   2260   1.622830  15.800795   0.680926  7.679866e+06  5.677935e-01  1.047895e+07 4.001 2
   2261   2.001158 -42.722821   0.363795  9.412667e+06  1.821412e+00 -8.954916e+06 4.001 2
   2262   1.681576 -45.591150  -0.451941  9.122660e+06  2.570517e+00 -9.250182e+06 4.001 2
   2263   1.504021 -109.413282  -0.819591  1.299134e+07 -2.290513e+00  1.176328e+05 4.001 2
   2264   1.849032 -15.040171   0.597553  1.200901e+07 -1.798292e-01 -4.957074e+06 4.001 2
   2265   1.584457 141.492172  -0.705389  1.064777e+07 -2.888140e-01 -7.444045e+06 4.001 2
   2266   2.300212 -92.027516  -0.261001  1.299152e+07 -2.149375e+00  9.547583e+04 4.001 2
   2267   1.934088 -83.644981  -0.106868  5.776493e+06 -1.553588e-01  1.163705e+07 4.001 2
   2268   1.590415 -31.573003  -0.193694  5.966458e+06  4.215625e-01 -1.154080e+07 4.001 2
   2269   1.618904 -52.751986   0.602992  1.214387e+07  2.217128e+00 -4.616835e+06 4.001 2
   2270   1.729335  35.326726  -0.612972  7.805643e+06  7.147988e-01 -1.038560e+07 4.001 2
   2271   2.146296 -173.348235  -0.173328  7.634654e+06  1.760893e+00 -1.051194e+07 4.001 2
   2272   1.763571 -76.204040   0.171874  1.298751e+07 -1.174717e+00  3.365620e+05 4.001 2
   2273   1.488781 139.840261  -0.862557  8.842219e+06  2.497372e+00 -9.518611e+06 4.001 2
   2274   1.604597 -55.925336  -1.048260  2.329066e+06  2.678889e+00  1.278140e+07 4.001 2
   2275   1.380778  50.473212  -0.179841  1.255336e+07 -2.090251e+00  3.346923e+06 4.001 2
   2276   1.390942  13.789168   0.652987  1.253666e+07 -2.781596e+00 -3.408935e+06 4.001 2
   2277   1.750771 112.344893  -0.773346  9.722883e+06 -7.175167e-01  8.617097e+06 4.001 2
   2278   1.547211 -93.599608  -0.233566  2.425830e+06 -1.016401e+00 -1.276339e+07 4.001 2
   2279   2.028222 150.231897  -0.446622  1.175141e+07  2.378095e+00 -5.540135e+06 4.001 2
   2280   2.243179   8.680552   0.045752  1.176602e+07  3.127694e+00 -5.509042e+06 4.001 2
   2281   1.712932 175.785215  -0.114692  1.298242e+07  2.221577e+00  4.956479e+05 4.001 2
   2282   2.146390 110.436685   0.004679  1.068202e+07 -1.722558e+00  7.394807e+06 4.001 2
   2283   1.742250 -102.097339  -0.763132  1.282443e+07  1.712255e+00 -2.079152e+06 4.001 2
   2284   2.223199 -130.579172   0.024959  7.264085e+06 -3.021678e+00 -1.077134e+07 4.001 2
   2285   2.112088 -136.421593   0.108179  1.175077e+07 -3.192730e-01  5.541499e+06 4.001 2
   2286   1.782090 101.381403   0.440141  1.295928e+07 -1.551032e+00  9.196429e+05 4.001 2
   2287   2.182748 151.570592  -0.298755  1.297475e+07  2.704284e+00 -6.669248e+05 4.001 2
   2288   1.857893 -24.088433  -0.224580  6.069939e+06  5.200590e-01 -1.148672e+07 4.001 2
   2289   1.534876 -113.343967  -0.257571  3.652806e+06  1.384227e+00 -1.246779e+07 4.001 2
   2290   1.384527 147.139263   0.607327  1.298332e+07 -1.131115e+00 -4.714552e+05 4.001 2
   2291   1.614191  41.475067  -0.224822  1.139992e+07  3.599762e-01 -6.231425e+06 4.001 2
   2292   2.193974 -21.352880  -0.605288  9.933131e+06 -5.709854e-01 -8.373871e+06 4.001 2
   2293   2.408614 -63.399707   0.125965  1.189928e+07 -9.393631e-01  5.214974e+06 4.001 2
   2294   1.355007 -96.750752  -0.450267  7.814952e+06  5.176117e-02 -1.037860e+07 4.001 2
   2295   1.833189 -74.001218  -0.910047  3.844433e+06 -6.497958e-01  1.241004e+07 4.001 2
   2296   1.817862 155.780153  -0.830743  2.917106e+06  3.123622e+00 -1.266015e+07 4.001 2
   2297   2.214925 177.893755  -0.585177  7.181580e+06 -1.228450e+00  1.082653e+07 4.001 2
   2298   1.894915  80.104550   0.145165  1.298361e+07 -1.126207e+00 -4.633375e+05 4.001 2
   2299   1.882960 -116.546471  -0.158686  1.238829e+07  1.274197e+00 -3.913951e+06 4.001 2
   2300   1.613850 124.939399  -0.527106  7.957460e+06 -7.418536e-01 -1.026974e+07 4.001 2
   2301   2.313595 139.385817  -0.332813  1.277379e+07  1.847316e+00  2.370486e+06 4.001 2
   2302   2.013876 166.228134   0.723447  1.048643e+07  3.053065e+00 -7.669660e+06 4.001 2
